,Unnamed: 0,Incident_Num,Incident_Type,Precinct,Sector,Beat,Officer_ID,Subject_ID,Subject_Race,Subject_Gender,date,count,race_weights,pop,weight_count
9215,9654,42116,1,North,UNION,U2,2188,18995,Black or African American,Female,2019-03-23 00:02:00,1.0,0.07,52.757,0.018954830638588244
9216,9655,42200,1,South,OCEAN,O3,2199,19567,White,Female,2019-03-25 16:52:00,1.0,0.68,512.499,0.0019512233194601354
9217,9656,42211,1,South,OCEAN,O3,5088,19567,White,Female,2019-03-25 17:05:00,1.0,0.68,512.499,0.0019512233194601354
9218,9657,42347,1,West,QUEEN,Q3,1789,19595,Black or African American,Male,2019-03-28 21:35:00,1.0,0.07,52.757,0.018954830638588244
9219,9658,42349,1,West,QUEEN,Q3,1539,19596,Black or African American,Female,2019-03-28 21:35:00,1.0,0.07,52.757,0.018954830638588244
9220,9659,42350,1,West,QUEEN,Q3,1884,19595,Black or African American,Male,2019-03-28 10:00:00,1.0,0.07,52.757,0.018954830638588244
9221,9660,42425,1,North,NORA,N1,1833,19614,American Indian/Alaska Native,Male,2019-03-30 22:09:00,1.0,0.006,4.522,0.22114108801415303
9222,9661,42295,1,North,LINCOLN,L3,2229,19587,White,Male,2019-03-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9223,9662,42284,1,North,LINCOLN,L3,2202,19587,White,Male,2019-02-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9224,9663,42287,1,North,LINCOLN,L3,2146,19587,White,Male,2019-03-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9225,9664,42288,1,North,LINCOLN,L3,2487,19587,White,Male,2019-03-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9226,9665,42289,1,North,LINCOLN,L3,1663,19587,White,Male,2019-03-27 16:30:00,1.0,0.68,512.499,0.0019512233194601354
9227,9666,42299,1,North,LINCOLN,L3,2374,19587,White,Male,2019-03-27 16:30:00,1.0,0.68,512.499,0.0019512233194601354
9228,9667,42300,1,North,LINCOLN,L3,1865,19587,White,Male,2019-03-27 16:28:00,1.0,0.68,512.499,0.0019512233194601354
9229,9668,42301,1,North,LINCOLN,L3,1608,19587,White,Male,2019-03-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9230,9669,42302,1,North,LINCOLN,L3,1611,19587,White,Male,2019-03-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9231,9670,42303,1,North,LINCOLN,L3,1221,19587,White,Male,2019-03-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9232,9671,42304,1,North,LINCOLN,L3,2237,19587,White,Male,2019-03-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9233,9672,42307,1,North,LINCOLN,L3,2103,19587,White,Male,2019-03-27 17:40:00,1.0,0.68,512.499,0.0019512233194601354
9234,9673,42308,1,North,LINCOLN,L3,898,19587,White,Male,2019-03-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9235,9674,42310,1,North,LINCOLN,L3,2399,19587,White,Male,2019-03-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9236,9675,42099,1,South,OCEAN,O1,2422,19543,White,Male,2019-03-21 17:15:00,1.0,0.68,512.499,0.0019512233194601354
9237,9676,42306,1,North,LINCOLN,L3,1665,19587,White,Male,2019-03-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9238,9677,42257,1,South,SAM,S3,2233,19581,Black or African American,Male,2019-03-27 05:48:00,1.0,0.07,52.757,0.018954830638588244
9239,9678,42257,1,South,SAM,S3,2233,19583,Black or African American,Male,2019-03-27 05:48:00,1.0,0.07,52.757,0.018954830638588244
9240,9679,42266,1,South,SAM,S3,1692,19581,Black or African American,Male,2019-03-27 06:05:00,1.0,0.07,52.757,0.018954830638588244
9241,9680,42468,1,North,BOY,B3,2374,19634,Black or African American,Male,2019-04-01 14:09:00,1.0,0.07,52.757,0.018954830638588244
9242,9681,42469,1,North,BOY,B3,2399,19634,Black or African American,Male,2019-04-01 12:47:00,1.0,0.07,52.757,0.018954830638588244
9243,9682,42480,1,North,BOY,B3,898,19634,Black or African American,Male,2019-04-01 12:50:00,1.0,0.07,52.757,0.018954830638588244
9244,9683,42294,2,East,EDWARD,E1,2244,19519,Asian,Male,2019-03-19 21:20:00,1.0,0.151,113.805,0.008786960151135713
9245,9684,41994,3,East,EDWARD,E1,4869,19519,Asian,Male,2019-03-19 21:30:00,1.0,0.151,113.805,0.008786960151135713
9246,9685,42138,1,3 AV / MARION ST,WILLIAM,K,1750,19555,White,Male,2019-03-24 02:47:00,1.0,0.68,512.499,0.0019512233194601354
9247,9686,41885,2,North,BOY,B2,2313,19505,White,Male,2019-03-18 01:28:00,1.0,0.68,512.499,0.0019512233194601354
9248,9687,41882,1,North,BOY,B2,1642,19505,White,Male,2019-03-18 01:32:00,1.0,0.68,512.499,0.0019512233194601354
9249,9688,41881,1,North,BOY,B2,769,19505,White,Male,2019-03-18 01:22:00,1.0,0.68,512.499,0.0019512233194601354
9253,9692,42728,1,South,ROBERT,R3,1796,520,Black or African American,Male,2019-04-05 17:27:00,1.0,0.07,52.757,0.018954830638588244
9254,9693,42112,1,North,UNION,U2,5003,18995,Black or African American,Female,2019-03-23 00:02:00,1.0,0.07,52.757,0.018954830638588244
9256,9695,42077,1,South,OCEAN,O3,4836,19532,White,Male,2019-03-21 19:53:00,1.0,0.68,512.499,0.0019512233194601354
9258,9697,42403,1,West,DAVID,D3,2099,19609,White,Female,2019-03-29 20:55:00,1.0,0.68,512.499,0.0019512233194601354
9259,9698,42748,1,South,ROBERT,R2,2199,19695,Hispanic or Latino,Male,2019-04-07 19:02:00,1.0,0.066,49.743,0.020103331121966907
9260,9699,41520,1,North,UNION,U3,1588,19431,White,Male,2019-03-06 19:05:00,1.0,0.68,512.499,0.0019512233194601354
9261,9700,41528,1,North,UNION,U3,200,19431,White,Male,2019-03-06 18:51:00,1.0,0.68,512.499,0.0019512233194601354
9262,9701,42817,1,South,ROBERT,R2,2363,19621,White,Male,2019-03-29 16:44:00,1.0,0.68,512.499,0.0019512233194601354
9263,9702,42457,1,West,KING,K1,2349,19629,White,Male,2019-04-01 05:49:00,1.0,0.68,512.499,0.0019512233194601354
9264,9703,42202,1,East,EDWARD,E3,2455,5689,Asian,Male,2019-03-25 16:36:00,1.0,0.151,113.805,0.008786960151135713
9265,9704,42030,1,South,SAM,S1,5088,19521,White,Female,2019-03-20 14:30:00,1.0,0.68,512.499,0.0019512233194601354
9266,9706,42035,2,West,KING,K3,1608,7058,White,Male,2019-03-20 18:02:00,1.0,0.68,512.499,0.0019512233194601354
9267,9707,42658,1,West,KING,K3,1637,7058,White,Male,2019-03-20 17:55:00,1.0,0.68,512.499,0.0019512233194601354
9268,9708,42659,1,West,KING,K3,1785,7058,White,Male,2019-03-20 18:00:00,1.0,0.68,512.499,0.0019512233194601354
9269,9709,42711,1,West,KING,K3,1665,7058,White,Male,2019-03-20 18:00:00,1.0,0.68,512.499,0.0019512233194601354
9270,9710,42951,2,West,KING,K3,1769,7058,White,Male,2019-03-20 16:55:00,1.0,0.68,512.499,0.0019512233194601354
9271,9711,41999,2,North,NORA,N1,1600,14329,Nat Hawaiian/Oth Pac Islander,Male,2019-03-19 21:48:00,1.0,0.003,2.261,0.44228217602830605
9272,9712,42000,2,North,NORA,N1,4919,14329,Nat Hawaiian/Oth Pac Islander,Male,2019-03-19 21:48:00,1.0,0.003,2.261,0.44228217602830605
9273,9713,42123,1,West,KING,K3,2438,15874,Black or African American,Male,2019-03-18 23:04:00,1.0,0.07,52.757,0.018954830638588244
9274,9714,42736,1,East,GEORGE,G3,2296,12701,White,Female,2019-04-06 06:19:00,1.0,0.68,512.499,0.0019512233194601354
9275,9715,42670,1,North,BOY,B1,698,19682,White,Male,2019-04-04 18:14:00,1.0,0.68,512.499,0.0019512233194601354
9276,9716,42671,1,North,BOY,B1,1810,19682,White,Male,2019-04-04 18:14:00,1.0,0.68,512.499,0.0019512233194601354
9277,9717,42672,1,North,BOY,B1,1826,19682,White,Male,2019-04-04 19:12:00,1.0,0.68,512.499,0.0019512233194601354
9278,9718,42932,1,North,UNION,U3,2322,13932,White,Female,2019-04-11 22:58:00,1.0,0.68,512.499,0.0019512233194601354
9279,9719,42933,1,North,UNION,U3,1649,13932,White,Female,2019-04-11 22:58:00,1.0,0.68,512.499,0.0019512233194601354
9280,9720,43143,1,North,UNION,U2,1805,19796,Black or African American,Male,2019-04-16 21:43:00,1.0,0.07,52.757,0.018954830638588244
9281,9721,43148,1,North,UNION,U2,2322,19796,Black or African American,Male,2019-04-16 21:43:00,1.0,0.07,52.757,0.018954830638588244
9282,9722,43149,1,North,UNION,U2,2240,19796,Black or African American,Male,2019-04-16 22:06:00,1.0,0.07,52.757,0.018954830638588244
9283,9723,43150,1,North,UNION,U2,2188,19796,Black or African American,Male,2019-04-16 21:43:00,1.0,0.07,52.757,0.018954830638588244
9285,9725,42277,1,South,OCEAN,O1,2371,19585,White,Male,2019-03-27 14:40:00,1.0,0.68,512.499,0.0019512233194601354
9286,9726,42869,1,West,KING,K1,5016,18363,White,Male,2019-04-10 21:28:00,1.0,0.68,512.499,0.0019512233194601354
9293,9733,43141,1,West,DAVID,D2,1738,18222,White,Male,2019-04-16 20:30:00,1.0,0.68,512.499,0.0019512233194601354
9294,9734,42290,1,North,UNION,U3,2362,18911,Asian,Female,2019-03-27 02:00:00,1.0,0.151,113.805,0.008786960151135713
9295,9735,42293,1,North,UNION,U3,2475,18911,Asian,Female,2019-03-27 02:00:00,1.0,0.151,113.805,0.008786960151135713
9296,9736,42311,1,North,UNION,U3,1865,18911,Asian,Female,2019-03-27 02:00:00,1.0,0.151,113.805,0.008786960151135713
9297,9737,42805,1,West,KING,K2,1843,19603,White,Female,2019-03-28 15:05:00,1.0,0.68,512.499,0.0019512233194601354
9301,9741,41795,2,North,LINCOLN,L1,2424,19464,White,Male,2019-03-11 15:54:00,1.0,0.68,512.499,0.0019512233194601354
9302,9742,41675,2,North,LINCOLN,L1,963,19464,White,Male,2019-03-11 15:47:00,1.0,0.68,512.499,0.0019512233194601354
9303,9743,42423,2,East,EDWARD,E1,2312,19327,White,Male,2019-03-30 22:09:00,1.0,0.68,512.499,0.0019512233194601354
9304,9746,41672,1,North,LINCOLN,L1,2237,19464,White,Male,2019-03-11 15:47:00,1.0,0.68,512.499,0.0019512233194601354
9305,9747,41679,1,North,LINCOLN,L1,2229,19464,White,Male,2019-03-11 16:00:00,1.0,0.68,512.499,0.0019512233194601354
9306,9748,43256,1,North,JOHN,J2,702,19815,Black or African American,Male,2019-04-18 19:36:00,1.0,0.07,52.757,0.018954830638588244
9312,9754,42833,1,South,ROBERT,R3,1813,5559,Hispanic or Latino,Male,2019-04-09 15:35:00,1.0,0.066,49.743,0.020103331121966907
9313,9755,42834,1,South,SAM,S3,1792,19710,American Indian/Alaska Native,Male,2019-04-09 15:37:00,1.0,0.006,4.522,0.22114108801415303
9316,9758,42778,1,North,LINCOLN,L3,1551,19587,White,Male,2019-03-27 16:05:00,1.0,0.68,512.499,0.0019512233194601354
9317,9759,42236,2,Southwest,FRANK,F1,1178,18010,White,Male,2019-03-26 17:05:00,1.0,0.68,512.499,0.0019512233194601354
9318,9760,42276,1,Southwest,FRANK,F1,5033,18010,White,Male,2019-03-26 17:24:00,1.0,0.68,512.499,0.0019512233194601354
9319,9761,42285,1,Southwest,FRANK,F1,1222,18010,White,Male,2019-03-26 17:01:00,1.0,0.68,512.499,0.0019512233194601354
9320,9762,42281,1,Southwest,FRANK,F1,5110,18010,White,Male,2019-03-26 17:01:00,1.0,0.68,512.499,0.0019512233194601354
9322,9764,42782,2,East,EDWARD,E3,1896,19702,White,Male,2019-04-08 09:30:00,1.0,0.68,512.499,0.0019512233194601354
9323,9765,42770,2,East,EDWARD,E3,5062,19702,White,Male,2019-04-08 09:07:00,1.0,0.68,512.499,0.0019512233194601354
9326,9768,43344,1,North,NORA,N3,2223,19841,White,Female,2019-04-21 17:30:00,1.0,0.68,512.499,0.0019512233194601354
9328,9770,42422,1,West,KING,K2,382,19612,Black or African American,Female,2019-03-30 02:22:00,1.0,0.07,52.757,0.018954830638588244
9329,9771,42715,2,South,SAM,S3,2143,2867,Black or African American,Female,2019-04-05 15:18:00,1.0,0.07,52.757,0.018954830638588244
9330,9772,42871,1,South,ROBERT,R3,2363,17405,Black or African American,Male,2019-04-10 18:31:00,1.0,0.07,52.757,0.018954830638588244
9331,9773,43283,1,11341 23 AV NE,NORA,L,615,19822,White,Male,2019-04-18 21:30:00,1.0,0.68,512.499,0.0019512233194601354
9332,9774,43328,1,North,BOY,B1,769,19831,White,Male,2019-04-20 23:02:00,1.0,0.68,512.499,0.0019512233194601354
9333,9775,43341,1,North,UNION,U1,1081,19835,White,Male,2019-04-21 10:35:00,1.0,0.68,512.499,0.0019512233194601354
9334,9776,43348,1,West,MARY,M3,2186,19838,Black or African American,Male,2019-04-22 00:20:00,1.0,0.07,52.757,0.018954830638588244
9337,9779,43444,1,North,LINCOLN,L2,2450,19870,White,Male,2019-04-23 23:39:00,1.0,0.68,512.499,0.0019512233194601354
9338,9780,43447,1,North,LINCOLN,L2,2236,19870,White,Male,2019-04-23 23:39:00,1.0,0.68,512.499,0.0019512233194601354
9339,9781,43599,1,East,GEORGE,G1,1651,19895,Black or African American,Male,2019-04-28 03:52:00,1.0,0.07,52.757,0.018954830638588244
9340,9782,43607,1,North,JOHN,J1,2469,19892,White,Male,2019-04-28 19:48:00,1.0,0.68,512.499,0.0019512233194601354
9344,9786,42550,1,West,MARY,M2,456,19651,Black or African American,Male,2019-04-02 16:17:00,1.0,0.07,52.757,0.018954830638588244
9345,9787,42556,1,West,MARY,M2,1760,19651,Black or African American,Male,2019-04-02 15:58:00,1.0,0.07,52.757,0.018954830638588244
9346,9788,42558,1,West,MARY,M2,1743,19651,Black or African American,Male,2019-04-02 16:16:00,1.0,0.07,52.757,0.018954830638588244
9347,9789,42745,1,West,KING,K2,2161,19692,Black or African American,Male,2019-04-07 15:04:00,1.0,0.07,52.757,0.018954830638588244
9348,9790,43349,1,West,QUEEN,Q2,1786,16182,Black or African American,Female,2019-04-21 20:08:00,1.0,0.07,52.757,0.018954830638588244
9349,9791,43345,1,West,QUEEN,Q2,2308,16182,Black or African American,Female,2019-04-21 20:50:00,1.0,0.07,52.757,0.018954830638588244
9350,9792,43346,1,West,QUEEN,Q2,1794,16182,Black or African American,Female,2019-04-21 20:08:00,1.0,0.07,52.757,0.018954830638588244
9351,9793,43395,1,West,KING,K2,1775,19851,Black or African American,Male,2019-04-22 20:21:00,1.0,0.07,52.757,0.018954830638588244
9352,9794,43396,1,West,KING,K2,2191,19851,Black or African American,Male,2019-04-22 20:30:00,1.0,0.07,52.757,0.018954830638588244
9357,9799,42729,2,North,NORA,N3,1776,19687,Black or African American,Male,2019-04-05 20:41:00,1.0,0.07,52.757,0.018954830638588244
9359,9801,42829,1,West,KING,K3,1820,19708,White,Male,2019-04-09 12:01:00,1.0,0.68,512.499,0.0019512233194601354
9360,9802,43714,1,North,UNION,U3,1806,19916,Black or African American,Female,2019-04-30 11:05:00,1.0,0.07,52.757,0.018954830638588244
9361,9803,43715,1,North,UNION,U3,1226,19918,Black or African American,Female,2019-04-30 11:05:00,1.0,0.07,52.757,0.018954830638588244
9362,9804,43718,1,North,JOHN,J3,1582,19922,White,Male,2019-04-30 12:41:00,1.0,0.68,512.499,0.0019512233194601354
9363,9805,43721,1,North,LINCOLN,L2,2146,19923,White,Male,2019-04-30 15:47:00,1.0,0.68,512.499,0.0019512233194601354
9367,9810,43287,1,South,ROBERT,R2,2474,19818,Black or African American,Female,2019-04-19 10:18:00,1.0,0.07,52.757,0.018954830638588244
9368,9811,43288,1,South,ROBERT,R2,1668,19818,Black or African American,Female,2019-04-19 10:25:00,1.0,0.07,52.757,0.018954830638588244
9369,9812,43865,3,West,KING,K2,1768,19949,Black or African American,Male,2019-05-05 02:07:00,1.0,0.07,52.757,0.018954830638588244
9370,9813,43868,1,West,KING,K2,2191,19951,Black or African American,Male,2019-05-05 02:15:00,1.0,0.07,52.757,0.018954830638588244
9371,9814,43867,1,West,KING,K2,1604,19950,Black or African American,Male,2019-05-05 02:07:00,1.0,0.07,52.757,0.018954830638588244
9372,9815,43866,1,West,KING,K2,5001,19952,Black or African American,Male,2019-05-05 02:07:00,1.0,0.07,52.757,0.018954830638588244
9373,9816,43875,1,West,KING,K2,2438,19952,Black or African American,Male,2019-05-05 02:07:00,1.0,0.07,52.757,0.018954830638588244
9374,9817,42101,2,South,ROBERT,R1,2160,18471,Black or African American,Male,2019-03-22 10:46:00,1.0,0.07,52.757,0.018954830638588244
9378,9821,42982,2,South,ROBERT,R2,1668,19752,Black or African American,Male,2019-04-13 10:25:00,1.0,0.07,52.757,0.018954830638588244
9379,9822,42980,2,South,ROBERT,R2,1692,19752,Black or African American,Male,2019-04-13 10:30:00,1.0,0.07,52.757,0.018954830638588244
9380,9823,42979,2,South,ROBERT,R2,1777,19752,Black or African American,Male,2019-04-13 10:25:00,1.0,0.07,52.757,0.018954830638588244
9381,9824,42883,1,West,QUEEN,Q3,2308,1379,Black or African American,Male,2019-04-11 02:35:00,1.0,0.07,52.757,0.018954830638588244
9382,9825,42886,1,West,QUEEN,Q3,1819,1379,Black or African American,Male,2019-04-11 02:40:00,1.0,0.07,52.757,0.018954830638588244
9383,9826,42917,1,West,MARY,M3,2243,19735,Asian,Male,2019-04-10 17:00:00,1.0,0.151,113.805,0.008786960151135713
9384,9827,43120,1,West,DAVID,D2,456,19791,White,Female,2019-04-16 14:37:00,1.0,0.68,512.499,0.0019512233194601354
9385,9828,43120,1,West,DAVID,D2,456,19792,White,Male,2019-04-16 14:37:00,1.0,0.68,512.499,0.0019512233194601354
9386,9829,43124,1,West,DAVID,D2,2175,19791,White,Female,2019-04-16 14:40:00,1.0,0.68,512.499,0.0019512233194601354
9387,9830,43137,1,West,DAVID,D2,456,19794,White,Male,2019-04-16 17:42:00,1.0,0.68,512.499,0.0019512233194601354
9388,9831,43138,1,West,DAVID,D2,2175,19794,White,Male,2019-04-16 17:40:00,1.0,0.68,512.499,0.0019512233194601354
9390,9833,43605,2,North,BOY,B2,1720,4901,White,Male,2019-04-28 14:45:00,1.0,0.68,512.499,0.0019512233194601354
9391,9834,43604,2,North,BOY,B2,2220,4901,White,Male,2019-04-28 14:45:00,1.0,0.68,512.499,0.0019512233194601354
9393,9836,44359,1,North,NORA,N3,1120,20068,White,Male,2019-05-17 11:30:00,1.0,0.68,512.499,0.0019512233194601354
9396,9839,43583,1,East,GEORGE,G1,2335,19888,Hispanic or Latino,Male,2019-04-21 18:37:00,1.0,0.066,49.743,0.020103331121966907
9397,9840,44134,1,North,NORA,N3,2188,20017,White,Male,2019-05-12 18:38:00,1.0,0.68,512.499,0.0019512233194601354
9399,9843,43579,1,West,MARY,M1,2423,19651,Black or African American,Male,2019-04-26 22:10:00,1.0,0.07,52.757,0.018954830638588244
9400,9844,44000,1,North,NORA,N1,1665,19992,White,Male,2019-05-08 19:20:00,1.0,0.68,512.499,0.0019512233194601354
9401,9845,44000,1,North,NORA,N1,1665,19993,White,Female,2019-05-08 19:20:00,1.0,0.68,512.499,0.0019512233194601354
9402,9846,44261,1,South,ROBERT,R1,1231,20041,Asian,Male,2019-05-15 09:39:00,1.0,0.151,113.805,0.008786960151135713
9403,9847,44105,1,North,JOHN,J3,2188,16672,Black or African American,Male,2019-05-10 20:44:00,1.0,0.07,52.757,0.018954830638588244
9404,9848,44106,1,North,JOHN,J3,1665,16672,Black or African American,Male,2019-05-10 20:51:00,1.0,0.07,52.757,0.018954830638588244
9405,9850,44276,1,North,JOHN,J1,2316,20045,Black or African American,Male,2019-05-15 14:36:00,1.0,0.07,52.757,0.018954830638588244
9406,9851,44278,1,North,JOHN,J1,2156,20045,Black or African American,Male,2019-05-15 14:35:00,1.0,0.07,52.757,0.018954830638588244
9407,9852,44279,1,North,JOHN,J1,1221,20045,Black or African American,Male,2019-05-15 14:36:00,1.0,0.07,52.757,0.018954830638588244
9408,9853,44373,1,East,EDWARD,E2,2153,20074,American Indian/Alaska Native,Male,2019-05-17 20:51:00,1.0,0.006,4.522,0.22114108801415303
9410,9855,44384,1,Southwest,FRANK,F3,868,20076,Hispanic or Latino,Male,2019-05-18 11:20:00,1.0,0.066,49.743,0.020103331121966907
9413,9859,43476,2,East,EDWARD,E3,2334,19850,Black or African American,Male,2019-04-22 12:07:00,1.0,0.07,52.757,0.018954830638588244
9414,9860,43472,2,East,EDWARD,E3,2130,19850,Black or African American,Male,2019-04-22 11:46:00,1.0,0.07,52.757,0.018954830638588244
9415,9861,43392,2,East,EDWARD,E3,1884,19850,Black or African American,Male,2019-04-22 12:05:00,1.0,0.07,52.757,0.018954830638588244
9416,9862,43314,2,West,QUEEN,Q3,1155,19814,White,Female,2019-04-18 23:54:00,1.0,0.68,512.499,0.0019512233194601354
9417,9863,43200,2,North,UNION,U2,844,6957,Black or African American,Male,2019-04-16 16:18:00,1.0,0.07,52.757,0.018954830638588244
9418,9864,43136,1,North,UNION,U2,950,6957,Black or African American,Male,2019-04-16 16:00:00,1.0,0.07,52.757,0.018954830638588244
9419,9865,43135,1,North,UNION,U2,2149,6957,Black or African American,Male,2019-04-16 16:40:00,1.0,0.07,52.757,0.018954830638588244
9420,9866,43133,1,North,UNION,U2,2168,6957,Black or African American,Male,2019-04-16 16:18:00,1.0,0.07,52.757,0.018954830638588244
9421,9867,44114,2,South,SAM,S2,880,19958,White,Male,2019-05-06 06:14:00,1.0,0.68,512.499,0.0019512233194601354
9422,9868,44111,2,South,SAM,S2,1631,19958,White,Male,2019-05-06 06:30:00,1.0,0.68,512.499,0.0019512233194601354
9423,9869,43894,1,South,SAM,S1,5018,19958,White,Male,2019-05-06 06:31:00,1.0,0.68,512.499,0.0019512233194601354
9424,9870,43891,1,South,SAM,S2,1699,19958,White,Male,2019-05-06 06:30:00,1.0,0.68,512.499,0.0019512233194601354
9425,9871,43305,2,8800 NESBIT AV N,NORA,N,1685,19826,Black or African American,Male,2019-04-19 19:20:00,1.0,0.07,52.757,0.018954830638588244
9426,9872,43309,2,North,NORA,N3,1776,19827,Black or African American,Male,2019-04-19 19:19:00,1.0,0.07,52.757,0.018954830638588244
9427,9873,43319,2,North,NORA,N3,1588,19827,Black or African American,Male,2019-04-19 19:19:00,1.0,0.07,52.757,0.018954830638588244
9428,9874,43303,2,North,NORA,N3,4854,19827,Black or African American,Male,2019-04-19 18:59:00,1.0,0.07,52.757,0.018954830638588244
9429,9875,43310,1,8500 NESBIT AV N,NORA,N,2450,19827,Black or African American,Male,2019-04-19 19:30:00,1.0,0.07,52.757,0.018954830638588244
9430,9876,43308,1,North,NORA,N3,1665,19827,Black or African American,Male,2019-04-19 19:19:00,1.0,0.07,52.757,0.018954830638588244
9431,9877,43306,1,North,NORA,N3,2134,19827,Black or African American,Male,2019-04-19 19:20:00,1.0,0.07,52.757,0.018954830638588244
9433,9879,43710,1,West,KING,K1,1899,17805,White,Male,2019-04-30 08:31:00,1.0,0.68,512.499,0.0019512233194601354
9435,9881,43769,1,West,DAVID,D2,2150,19933,Black or African American,Male,2019-05-02 03:13:00,1.0,0.07,52.757,0.018954830638588244
9436,9882,43301,2,South,OCEAN,O1,1259,16374,White,Male,2019-04-19 17:22:00,1.0,0.68,512.499,0.0019512233194601354
9437,9883,43367,2,South,OCEAN,O1,1129,16374,White,Male,2019-04-19 17:20:00,1.0,0.68,512.499,0.0019512233194601354
9438,9884,43354,1,South,OCEAN,O1,1592,16374,White,Male,2019-04-19 17:20:00,1.0,0.68,512.499,0.0019512233194601354
9441,9890,44273,1,North,JOHN,J3,1776,20044,White,Male,2019-05-15 13:08:00,1.0,0.68,512.499,0.0019512233194601354
9442,9891,44275,1,North,JOHN,J3,1665,20044,White,Male,2019-05-15 13:08:00,1.0,0.68,512.499,0.0019512233194601354
9443,9892,43925,1,West,QUEEN,Q2,2448,19967,White,Male,2019-05-07 00:28:00,1.0,0.68,512.499,0.0019512233194601354
9444,9893,43926,1,West,QUEEN,Q2,4761,19967,White,Male,2019-05-07 01:11:00,1.0,0.68,512.499,0.0019512233194601354
9445,9894,43927,1,West,QUEEN,Q2,2445,19967,White,Male,2019-05-07 00:28:00,1.0,0.68,512.499,0.0019512233194601354
9448,9897,43973,1,West,MARY,M1,1550,19980,Black or African American,Female,2019-05-08 02:17:00,1.0,0.07,52.757,0.018954830638588244
9449,9898,44050,1,West,DAVID,D2,2438,19995,White,Male,2019-05-09 20:00:00,1.0,0.68,512.499,0.0019512233194601354
9450,9899,44051,1,West,DAVID,D2,1750,19995,White,Male,2019-05-09 19:50:00,1.0,0.68,512.499,0.0019512233194601354
9451,9900,44158,1,West,DAVID,D2,5072,6721,Black or African American,Male,2019-05-13 11:45:00,1.0,0.07,52.757,0.018954830638588244
9452,9901,44841,1,East,CHARLIE,C2,1878,5667,Black or African American,Male,2019-05-30 13:33:00,1.0,0.07,52.757,0.018954830638588244
9453,9902,44844,1,East,CHARLIE,C2,2192,5667,Black or African American,Male,2019-05-30 13:33:00,1.0,0.07,52.757,0.018954830638588244
9454,9903,44856,1,East,CHARLIE,C2,5065,5667,Black or African American,Male,2019-05-30 13:33:00,1.0,0.07,52.757,0.018954830638588244
9455,9904,44101,1,West,DAVID,D2,1153,20011,White,Male,2019-05-09 19:58:00,1.0,0.68,512.499,0.0019512233194601354
9456,9905,44166,1,South,OCEAN,O1,675,8818,White,Male,2019-05-13 15:56:00,1.0,0.68,512.499,0.0019512233194601354
9457,9907,44399,2,West,KING,K3,2191,20082,White,Male,2019-05-19 13:17:00,1.0,0.68,512.499,0.0019512233194601354
9458,9908,44260,1,South,SAM,S3,5021,20040,Asian,Female,2019-05-15 09:00:00,1.0,0.151,113.805,0.008786960151135713
9459,9909,44120,1,West,KING,K3,1889,13239,White,Male,2019-05-11 03:00:00,1.0,0.68,512.499,0.0019512233194601354
9460,9910,44572,2,North,UNION,U2,2209,20133,White,Male,2019-05-22 21:16:00,1.0,0.68,512.499,0.0019512233194601354
9461,9911,44694,1,North,UNION,U2,1805,20133,White,Male,2019-05-22 21:16:00,1.0,0.68,512.499,0.0019512233194601354
9462,9912,44703,1,North,UNION,U2,2240,20133,White,Male,2019-05-23 21:30:00,1.0,0.68,512.499,0.0019512233194601354
9463,9913,44389,2,West,DAVID,D2,1638,1467,White,Male,2019-05-18 19:35:00,1.0,0.68,512.499,0.0019512233194601354
9464,9914,44390,1,West,DAVID,D2,1473,1467,White,Male,2019-05-18 20:11:00,1.0,0.68,512.499,0.0019512233194601354
9465,9915,44391,1,West,DAVID,D2,4999,1467,White,Male,2019-05-18 20:02:00,1.0,0.68,512.499,0.0019512233194601354
9466,9916,44386,2,West,DAVID,D2,1766,1467,White,Male,2019-05-18 19:35:00,1.0,0.68,512.499,0.0019512233194601354
9467,9917,44387,2,West,DAVID,D2,1875,1467,White,Male,2019-05-18 19:35:00,1.0,0.68,512.499,0.0019512233194601354
9468,9918,44395,2,West,KING,K2,1889,20081,White,Male,2019-05-19 02:00:00,1.0,0.68,512.499,0.0019512233194601354
9469,9919,44396,2,100 OCCIDENTAL AV S,WILLIAM,K,5020,20081,White,Male,2019-05-19 02:00:00,1.0,0.68,512.499,0.0019512233194601354
9470,9920,45020,2,West,QUEEN,Q3,1794,20234,White,Male,2019-06-02 00:55:00,1.0,0.68,512.499,0.0019512233194601354
9471,9921,44057,2,East,GEORGE,G1,4868,19996,Nat Hawaiian/Oth Pac Islander,Male,2019-05-09 20:28:00,1.0,0.003,2.261,0.44228217602830605
